dog_SubStatusCode,RaiserState,GoodAppetite,FoodType,ExerciseType,dog_Sex,dbc_DogBreedDescription,dbcc_ColorDescription
1,NC,Yes,Iams Lamb and Rice,"play on long lead, fetch , plays in house  nicely",M,Labrador Retriever,Black
1,NC,Yes,Iams Lamb and Rice,"play on long lead, fetch , plays in house  nicely",M,Labrador Retriever,Black
1,NC,Yes,Iams Lamb and Rice,"play on long lead, fetch , plays in house  nicely",M,Labrador Retriever,Black
1,NC,Yes,Iams Lamb and Rice,"play on long lead, fetch , plays in house  nicely",M,Labrador Retriever,Black
1,NC,Yes,Iams Lamb and Rice,"play on long lead, fetch , plays in house  nicely",M,Labrador Retriever,Black
1,NC,Yes,Iams Lamb and Rice,"play on long lead, fetch , plays in house  nicely",M,Labrador Retriever,Black
1,NC,Yes,Iams Lamb and Rice,"playing ball, chasing toys, walking  , short hikes",M,Labrador Retriever,Black
1,NC,Yes,Iams Lamb and Rice,"playing ball, chasing toys, walking  , short hikes",M,Labrador Retriever,Black
1,NC,Yes,Iams Lamb and Rice,"playing ball, chasing toys, walking  , short hikes",M,Labrador Retriever,Black
1,NC,Yes,Iams Lamb and Rice,"playing ball, chasing toys, walking  , short hikes",M,Labrador Retriever,Black
1,NC,Yes,Iams Lamb and Rice,"playing ball, chasing toys, walking  , short hikes",M,Labrador Retriever,Black
1,NC,Yes,Iams Lamb and Rice,"playing ball, chasing toys, walking  , short hikes",M,Labrador Retriever,Black
1,NC,Yes,Iams Lamb and Rice,"playing ball, chasing toys, walking  , short hikes",M,Labrador Retriever,Black
1,NY,Yes,Purina Puppy Chow,Walking and pup play,M,Labrador Retriever,Black
1,NY,Yes,Purina Puppy Chow,Walking and pup play,M,Labrador Retriever,Black
1,NY,Yes,Purina Puppy Chow,Walking and pup play,M,Labrador Retriever,Black
1,NC,Yes,Iams,We throw the ball back and forth and he runs after it and we have him get it occassionally,M,Labrador Retriever,Black
1,NC,Yes,Iams,We throw the ball back and forth and he runs after it and we have him get it occassionally,M,Labrador Retriever,Black
1,NC,Yes,Iams,We throw the ball back and forth and he runs after it and we have him get it occassionally,M,Labrador Retriever,Black
1,NC,Yes,Iams,We throw the ball back and forth and he runs after it and we have him get it occassionally,M,Labrador Retriever,Black
1,NC,Yes,Iams,We throw the ball back and forth and he runs after it and we have him get it occassionally,M,Labrador Retriever,Black
1,NC,Yes,Iams Puppy Smart,"Fetch, walking in the neighborhood (long Lead)",M,Labrador Retriever,Black
1,NC,Yes,Iams Puppy Smart,"Fetch, walking in the neighborhood (long Lead)",M,Labrador Retriever,Black
1,NC,Yes,Iams Puppy Smart,"Fetch, walking in the neighborhood (long Lead)",M,Labrador Retriever,Black
1,NC,Yes,Iams Puppy Smart,"Fetch, walking in the neighborhood (long Lead)",M,Labrador Retriever,Black
1,NC,Yes,Iams Puppy Smart,"Fetch, walking in the neighborhood (long Lead)",M,Labrador Retriever,Black
1,NC,Yes,Iams Lamb and Rice,"play on long lead, fetch , plays in house  nicely",M,Labrador Retriever,Black
1,NC,Yes,Iams Lamb and Rice,"play on long lead, fetch , plays in house  nicely",M,Labrador Retriever,Black
1,NC,Yes,Iams Lamb and Rice,"play on long lead, fetch , plays in house  nicely",M,Labrador Retriever,Black
1,NC,Yes,Iams Lamb and Rice,"play on long lead, fetch , plays in house  nicely",M,Labrador Retriever,Black
1,NC,Yes,Iams Lamb and Rice,"play on long lead, fetch , plays in house  nicely",M,Labrador Retriever,Black
0,CT,Yes,Iams lamb and rice,"walks in the woods, back yard play time alone and with two other GEB dogs, walks around town, shopping centers, Easter Seals pool deck, choir rehearsal, rehab center parking lot",M,Labrador Retriever,Black
0,CT,Yes,Iams lamb and rice,"walks in the woods, back yard play time alone and with two other GEB dogs, walks around town, shopping centers, Easter Seals pool deck, choir rehearsal, rehab center parking lot",M,Labrador Retriever,Black
0,CT,Yes,Iams low residue and Iams puppy chow,"Walks in the woods, exercise is class",M,Labrador Retriever,Black
0,CT,Yes,Iams low residue and Iams puppy chow,"Walks in the woods, exercise is class",M,Labrador Retriever,Black
0,CT,Yes,Iams lamb and rice,playing and running around back yard,M,Labrador Retriever,Black
0,CT,Yes,Iams lamb and rice,playing and running around back yard,M,Labrador Retriever,Black
0,MD,Yes,Iams,walking and playing,M,Labrador Retriever,Yellow
0,MD,Yes,Iams,walking and playing,M,Labrador Retriever,Yellow
0,MD,Yes,Iams,walking and playing,M,Labrador Retriever,Yellow
0,MD,Yes,Iambs,walking and playing,M,Labrador Retriever,Yellow
0,MD,Yes,Iambs,walking and playing,M,Labrador Retriever,Yellow
0,MD,Yes,Iambs,walking and playing,M,Labrador Retriever,Yellow
1,MD,Yes,Iams Large Breed Puppy,"walks and playing with our 9 mos old black lab,",F,Labrador Retriever,Yellow
1,MD,Yes,Iams Large Breed Puppy,"walks and playing with our 9 mos old black lab,",F,Labrador Retriever,Yellow
1,MD,Yes,Iams Lamb & Rice,"daily walks, dog play",F,Labrador Retriever,Yellow
1,MD,Yes,Iams Lamb & Rice,"daily walks, dog play",F,Labrador Retriever,Yellow
1,MD,Yes,Iams Lamb & Rice,"walks, dog play",F,Labrador Retriever,Yellow
1,MD,Yes,Iams Lamb & Rice,"walks, dog play",F,Labrador Retriever,Yellow
0,MD,Yes,iams lamb and rice,"walk, swm",M,Labrador Retriever,Black
0,MD,Yes,iams lamb and rice,"walk, swm",M,Labrador Retriever,Black
0,MD,Yes,iams lamb and rice,"walk, swm",M,Labrador Retriever,Black
0,MD,Yes,Iams lamb and rice,walks,M,Labrador Retriever,Black
0,MD,Yes,Iams lamb and rice,walks,M,Labrador Retriever,Black
0,MD,Yes,Iams lamb and rice,walks,M,Labrador Retriever,Black
0,CT,Yes,Imas,walks and working with him,M,Labrador Retriever,Yellow
0,CT,Yes,Imas,walks and working with him,M,Labrador Retriever,Yellow
0,CT,Yes,Imas,walks and working with him,M,Labrador Retriever,Yellow
0,CT,Yes,Iams green,out every day walks up to 2 miles,M,Labrador Retriever,Yellow
0,CT,Yes,Iams green,out every day walks up to 2 miles,M,Labrador Retriever,Yellow
0,CT,Yes,Iams green,out every day walks up to 2 miles,M,Labrador Retriever,Yellow
0,CT,Yes,iImas,walks 1to 2 miles daily also works out 3 to 4 times a day,M,Labrador Retriever,Yellow
0,CT,Yes,iImas,walks 1to 2 miles daily also works out 3 to 4 times a day,M,Labrador Retriever,Yellow
0,CT,Yes,iImas,walks 1to 2 miles daily also works out 3 to 4 times a day,M,Labrador Retriever,Yellow
0,NY,Yes,Iams Mini chunks,"Fetch, short walks during the day, long walk in the evening",M,Labrador Retriever,Yellow
0,NY,Yes,Iams Mini chunks,"Fetch, short walks during the day, long walk in the evening",M,Labrador Retriever,Yellow
1,MD,Yes,Purina One,"walking, running, playing with dogs",M,Labrador Retriever,Black
1,MD,Yes,Purina One,"walking, running, playing with dogs",M,Labrador Retriever,Black
1,MD,Yes,Purina One,"walking, running, playing with dogs",M,Labrador Retriever,Black
1,MD,Yes,Purina One Large Breed,"Walking, playing with other dogs",M,Labrador Retriever,Black
1,MD,Yes,Purina One Large Breed,"Walking, playing with other dogs",M,Labrador Retriever,Black
1,MD,Yes,Purina One Large Breed,"Walking, playing with other dogs",M,Labrador Retriever,Black
1,MD,Yes,Purina One Large Breed Puppy,off lead play in yard; walk on lead,M,Labrador Retriever,Black
1,MD,Yes,Purina One Large Breed Puppy,off lead play in yard; walk on lead,M,Labrador Retriever,Black
1,MD,Yes,Purina One Large Breed Puppy,off lead play in yard; walk on lead,M,Labrador Retriever,Black
0,NY,Yes,Purina 1,pup play and long walks,M,Labrador Retriever,Black
0,NY,Yes,Purina 1,pup play and long walks,M,Labrador Retriever,Black
0,NY,Yes,Purina Puppy Chow,"walks around campus, plays with other dogs in building and plays with toys alot.",M,Labrador Retriever,Black
0,NY,Yes,Purina Puppy Chow,"walks around campus, plays with other dogs in building and plays with toys alot.",M,Labrador Retriever,Black
0,NY,Yes,Purina One,"Plays with other dogs in house, goes for daily walks etc.",M,Labrador Retriever,Black
0,NY,Yes,Purina One,"Plays with other dogs in house, goes for daily walks etc.",M,Labrador Retriever,Black
1,VA,Yes,ams,"walks, playing ball at the park",F,Labrador Retriever,Black
1,VA,Yes,ams,"walks, playing ball at the park",F,Labrador Retriever,Black
1,VA,Yes,ams,"walks, playing ball at the park",F,Labrador Retriever,Black
1,VA,Yes,ams,"walks, playing ball at the park",F,Labrador Retriever,Black
1,MD,Yes,Iams Pro Active Health Adult Mini Chunks,"Puppy play, walk, and exposures",F,Labrador Retriever,Black
1,MD,Yes,Iams Pro Active Health Adult Mini Chunks,"Puppy play, walk, and exposures",F,Labrador Retriever,Black
1,MD,Yes,Iams Pro Active Health Adult Mini Chunks,"Puppy play, walk, and exposures",F,Labrador Retriever,Black
1,MD,Yes,Iams Pro Active Health Adult Mini Chunks,"Puppy play, walk, and exposures",F,Labrador Retriever,Black
1,MD,Yes,Iams Adult Active Health Mini Chunks (green bag),"Walking, play, puppy play at Slonin and PSTA",F,Labrador Retriever,Black
1,MD,Yes,Iams Adult Active Health Mini Chunks (green bag),"Walking, play, puppy play at Slonin and PSTA",F,Labrador Retriever,Black
1,MD,Yes,Iams Adult Active Health Mini Chunks (green bag),"Walking, play, puppy play at Slonin and PSTA",F,Labrador Retriever,Black
1,MD,Yes,Iams Adult Active Health Mini Chunks (green bag),"Walking, play, puppy play at Slonin and PSTA",F,Labrador Retriever,Black
0,DE,Yes,Iams lamb rice,"walks, running/fetch",F,Labrador Retriever,Yellow
0,DE,Yes,Iams lamb rice,"walks, running/fetch",F,Labrador Retriever,Yellow
0,DE,Yes,Iams puppy,"walk,house play with & without older dog,outside play on lead",F,Labrador Retriever,Yellow
0,DE,Yes,Iams puppy,"walk,house play with & without older dog,outside play on lead",F,Labrador Retriever,Yellow
0,DE,Yes,Iams adult,"walks, play fetch,play inside",F,Labrador Retriever,Yellow
0,DE,Yes,Iams adult,"walks, play fetch,play inside",F,Labrador Retriever,Yellow
1,OH,Yes,Iams,"walks, fetch, short play-toy share w/ my dogs",M,Labrador Retriever,Yellow
1,OH,Yes,Iams,"walks, fetch, short play-toy share w/ my dogs",M,Labrador Retriever,Yellow
1,OH,Yes,Iams,"walks, fetch, short play-toy share w/ my dogs",M,Labrador Retriever,Yellow
1,OH,Yes,Iams,"walks, fetch, short play-toy share w/ my dogs",M,Labrador Retriever,Yellow
1,OH,Yes,Iams,"walks, fetch, short play-toy share w/ my dogs",M,Labrador Retriever,Yellow
1,OH,Yes,Iams Lamb and rice,"walks, fetch, running in fenced yard, playing",M,Labrador Retriever,Yellow
1,OH,Yes,Iams Lamb and rice,"walks, fetch, running in fenced yard, playing",M,Labrador Retriever,Yellow
1,OH,Yes,Iams Lamb and rice,"walks, fetch, running in fenced yard, playing",M,Labrador Retriever,Yellow
1,OH,Yes,Iams Lamb and rice,"walks, fetch, running in fenced yard, playing",M,Labrador Retriever,Yellow
1,OH,Yes,Iams Lamb and rice,"walks, fetch, running in fenced yard, playing",M,Labrador Retriever,Yellow
1,OH,Yes,Iams lamb and rice,running playing with my dogs,M,Labrador Retriever,Yellow
1,OH,Yes,Iams lamb and rice,running playing with my dogs,M,Labrador Retriever,Yellow
1,OH,Yes,Iams lamb and rice,running playing with my dogs,M,Labrador Retriever,Yellow
1,OH,Yes,Iams lamb and rice,running playing with my dogs,M,Labrador Retriever,Yellow
1,OH,Yes,Iams lamb and rice,running playing with my dogs,M,Labrador Retriever,Yellow
1,OH,Yes,Iams adult lamb and rice,"LLW, chasing ball, playing with family dogs",M,Labrador Retriever,Yellow
1,OH,Yes,Iams adult lamb and rice,"LLW, chasing ball, playing with family dogs",M,Labrador Retriever,Yellow
1,OH,Yes,Iams adult lamb and rice,"LLW, chasing ball, playing with family dogs",M,Labrador Retriever,Yellow
1,OH,Yes,Iams adult lamb and rice,"LLW, chasing ball, playing with family dogs",M,Labrador Retriever,Yellow
1,OH,Yes,Iams adult lamb and rice,"LLW, chasing ball, playing with family dogs",M,Labrador Retriever,Yellow
1,OH,Yes,Iams Lamb & Rice,"playing with our dogs,fetching a ball",M,Labrador Retriever,Yellow
1,OH,Yes,Iams Lamb & Rice,"playing with our dogs,fetching a ball",M,Labrador Retriever,Yellow
1,OH,Yes,Iams Lamb & Rice,"playing with our dogs,fetching a ball",M,Labrador Retriever,Yellow
1,OH,Yes,Iams Lamb & Rice,"playing with our dogs,fetching a ball",M,Labrador Retriever,Yellow
1,OH,Yes,Iams Lamb & Rice,"playing with our dogs,fetching a ball",M,Labrador Retriever,Yellow
0,DE,Yes,Iams,Play in yard and in house,M,Labrador Retriever,Yellow
0,DE,Yes,Iams,Play in yard and in house,M,Labrador Retriever,Yellow
0,DE,Yes,Iams,Play in yard and in house,M,Labrador Retriever,Yellow
0,DE,Yes,Iams,Play in yard and in house,M,Labrador Retriever,Yellow
0,MD,Yes,Purina Pro Plan - Adult Large Breed,"running in yard with other dogs, walking, playing",M,Labrador Retriever,Yellow
0,MD,Yes,Purina Pro Plan - Adult Large Breed,"running in yard with other dogs, walking, playing",M,Labrador Retriever,Yellow
0,MD,Yes,Purina Pro Plan - Adult Large Breed,"running in yard with other dogs, walking, playing",M,Labrador Retriever,Yellow
0,MD,Yes,Purina Pro Plan - Adult Large Breed,"running in yard with other dogs, walking, playing",M,Labrador Retriever,Yellow
0,MD,Yes,Purina Pro Plan,"Running in the yard, playing ball, etc.",M,Labrador Retriever,Yellow
0,MD,Yes,Purina Pro Plan,"Running in the yard, playing ball, etc.",M,Labrador Retriever,Yellow
0,MD,Yes,Purina Pro Plan,"Running in the yard, playing ball, etc.",M,Labrador Retriever,Yellow
0,MD,Yes,Purina Pro Plan,"Running in the yard, playing ball, etc.",M,Labrador Retriever,Yellow
0,CT,Yes,Pinnacle,"Walk, fetch, house play",M,Labrador Retriever,Black
0,CT,Yes,Pinnacle,"Walk, fetch, house play",M,Labrador Retriever,Black
0,CT,Yes,Pinnacle,"Walk, fetch, house play",M,Labrador Retriever,Black
0,CT,Yes,Taste of the Wild,Started a walk/jog routine,M,Labrador Retriever,Black
0,CT,Yes,Taste of the Wild,Started a walk/jog routine,M,Labrador Retriever,Black
0,CT,Yes,Taste of the Wild,Started a walk/jog routine,M,Labrador Retriever,Black
0,CT,Yes,Iams lamb and rice,daily walks and playing fetch,M,Labrador Retriever,Black
0,CT,Yes,Iams lamb and rice,daily walks and playing fetch,M,Labrador Retriever,Black
0,CT,Yes,Iams lamb and rice,daily walks and playing fetch,M,Labrador Retriever,Black
0,MD,Yes,Iams Puppy,"loves to walk, play frisbee, fetch",M,Labrador Retriever,Black
0,MD,Yes,Iams Puppy,"loves to walk, play frisbee, fetch",M,Labrador Retriever,Black
0,MD,Yes,Iams Puppy,"loves to walk, play frisbee, fetch",M,Labrador Retriever,Black
0,MD,Yes,Iams,"Play time(people&dogs), walks, runs",M,Labrador Retriever,Black
0,MD,Yes,Iams,"Play time(people&dogs), walks, runs",M,Labrador Retriever,Black
0,MD,Yes,Iams,"Play time(people&dogs), walks, runs",M,Labrador Retriever,Black
0,MD,Yes,Iams,"daily walks, play time off leash",M,Labrador Retriever,Black
0,MD,Yes,Iams,"daily walks, play time off leash",M,Labrador Retriever,Black
0,MD,Yes,Iams,"daily walks, play time off leash",M,Labrador Retriever,Black
0,NY,Yes,Science Diet,"Frisbee, walks, swimming, dog play dates",M,Labrador Retriever,Black
0,NY,Yes,Science Diet,"Frisbee, walks, swimming, dog play dates",M,Labrador Retriever,Black
0,NY,Yes,Iams,"Fetch. Swimming, walks",M,Labrador Retriever,Black
0,NY,Yes,Iams,"Fetch. Swimming, walks",M,Labrador Retriever,Black
0,NY,Yes,science diet adult,"play with other dogs, fetch, walks",M,Labrador Retriever,Black
0,NY,Yes,science diet adult,"play with other dogs, fetch, walks",M,Labrador Retriever,Black
0,NY,Yes,Iams Low Res + Purina Smart Blend Puppy,"Walks 2x/day, run around in cellar",M,Labrador Retriever,Black
0,NY,Yes,Iams Low Res + Purina Smart Blend Puppy,"Walks 2x/day, run around in cellar",M,Labrador Retriever,Black
0,NY,Yes,Iams Low Res + Purina Smart Blend Puppy,"Walks 2x/day, run around in cellar",M,Labrador Retriever,Black
0,NY,Yes,Nutro Lg Breed Lamb & Rice adult,"Walking, swimming, chasing ball",M,Labrador Retriever,Black
0,NY,Yes,Nutro Lg Breed Lamb & Rice adult,"Walking, swimming, chasing ball",M,Labrador Retriever,Black
0,NY,Yes,Nutro Lg Breed Lamb & Rice adult,"Walking, swimming, chasing ball",M,Labrador Retriever,Black
0,VA,Yes,Iams Smart Puppy (Large Breed),"Walking, Tug-o-War, Playing with family dog, and Fetch",M,Labrador Retriever,Yellow
0,VA,Yes,Iams Smart Puppy (Large Breed),"Walking, Tug-o-War, Playing with family dog, and Fetch",M,Labrador Retriever,Yellow
0,VA,Yes,Iams Smart Puppy (Large Breed),"Walking, Tug-o-War, Playing with family dog, and Fetch",M,Labrador Retriever,Yellow
0,VA,Yes,Iams Smart Puppy (Large Breed),"Walking, Tug-o-War, Playing with family dog, and Fetch",M,Labrador Retriever,Yellow
0,VA,Yes,Iams,walk daily,M,Labrador Retriever,Yellow
0,VA,Yes,Iams,walk daily,M,Labrador Retriever,Yellow
0,VA,Yes,Iams,walk daily,M,Labrador Retriever,Yellow
0,VA,Yes,Iams,walk daily,M,Labrador Retriever,Yellow
0,MD,Yes,Iams,"Walks, fetch",F,Labrador Retriever,Yellow
0,MD,Yes,Iams,"Walks, fetch",F,Labrador Retriever,Yellow
0,MD,Yes,Iams,"Walks, fetch",F,Labrador Retriever,Yellow
0,MD,Yes,iams puppy,"walks, plays fetch, plays tug with other dog",F,Labrador Retriever,Yellow
0,MD,Yes,iams puppy,"walks, plays fetch, plays tug with other dog",F,Labrador Retriever,Yellow
0,MD,Yes,iams puppy,"walks, plays fetch, plays tug with other dog",F,Labrador Retriever,Yellow
0,MD,Yes,iams,"walks, plays fetch, plays tug with other dog",F,Labrador Retriever,Yellow
0,MD,Yes,iams,"walks, plays fetch, plays tug with other dog",F,Labrador Retriever,Yellow
0,MD,Yes,iams,"walks, plays fetch, plays tug with other dog",F,Labrador Retriever,Yellow
0,VA,Yes,Innova Prime grain free Salmon/Herring,"walks, dog play, yard play, ball",F,Labrador Retriever,Black
0,VA,Yes,Innova Prime grain free Salmon/Herring,"walks, dog play, yard play, ball",F,Labrador Retriever,Black
0,VA,Yes,Innova Prime,"Walks, yard/house play",F,Labrador Retriever,Black
0,VA,Yes,Innova Prime,"Walks, yard/house play",F,Labrador Retriever,Black
0,VA,Yes,Iams,"Walks, yard/house play",F,Labrador Retriever,Black
0,VA,Yes,Iams,"Walks, yard/house play",F,Labrador Retriever,Black
0,VA,Yes,Iams,"walks, back yard fetch",M,Labrador Retriever,Black
0,VA,Yes,Iams,"walks, back yard fetch",M,Labrador Retriever,Black
0,VA,Yes,Nutro,"walks, other dogs, fetch in back yard",M,Labrador Retriever,Black
0,VA,Yes,Nutro,"walks, other dogs, fetch in back yard",M,Labrador Retriever,Black
0,NJ,Yes,IAMS Lamb and Rice Formula for Adult,Walks during the evening or early morning; Play time with Nyla,F,Labrador Retriever,Black
0,NJ,Yes,IAMS Lamb and Rice Formula for Adult,Walks during the evening or early morning; Play time with Nyla,F,Labrador Retriever,Black
0,NJ,Yes,IAMS Puppy food + Lamb/Rice formula [mixed],daily walks and runs within the house/yard,F,Labrador Retriever,Black
0,NJ,Yes,IAMS Puppy food + Lamb/Rice formula [mixed],daily walks and runs within the house/yard,F,Labrador Retriever,Black
0,nj,Yes,IAMS Healthy Naturals Lamb &Rice 1+,stair climbing in the 3 level house and lot of running in large basement; walks,F,Labrador Retriever,Black
0,nj,Yes,IAMS Healthy Naturals Lamb &Rice 1+,stair climbing in the 3 level house and lot of running in large basement; walks,F,Labrador Retriever,Black
1,VA,Yes,Kirkland,"yard play, outings, training, walking",M,Labrador Retriever,Black
1,VA,Yes,Kirkland,"yard play, outings, training, walking",M,Labrador Retriever,Black
1,VA,Yes,Kirkland,yard play with people and dogs;  outings;  training,M,Labrador Retriever,Black
1,VA,Yes,Kirkland,yard play with people and dogs;  outings;  training,M,Labrador Retriever,Black
1,VA,Yes,Kirkland,"yard play, training, walking, outings",M,Labrador Retriever,Black
1,VA,Yes,Kirkland,"yard play, training, walking, outings",M,Labrador Retriever,Black
1,MD,Yes,Purina One Large Breed Adult,"walks, plays with released puppy, fetch",M,Labrador Retriever,Black
1,MD,Yes,Purina One Large Breed Adult,"walks, plays with released puppy, fetch",M,Labrador Retriever,Black
1,MD,Yes,Purina One Large Breed Adult,"walks, plays with released puppy, fetch",M,Labrador Retriever,Black
1,MD,Yes,Purina One large breed puppy chow,"short walks, playing with other GEB pups, plays fetch",M,Labrador Retriever,Black
1,MD,Yes,Purina One large breed puppy chow,"short walks, playing with other GEB pups, plays fetch",M,Labrador Retriever,Black
1,MD,Yes,Purina One large breed puppy chow,"short walks, playing with other GEB pups, plays fetch",M,Labrador Retriever,Black
1,MD,Yes,purina !,"walks, plays with other puppies, toys",M,Labrador Retriever,Black
1,MD,Yes,purina !,"walks, plays with other puppies, toys",M,Labrador Retriever,Black
1,MD,Yes,purina !,"walks, plays with other puppies, toys",M,Labrador Retriever,Black
1,VA,Yes,Iams puppy,"plays ball with me in yard, and plays with other dogs -like to carry large sticks with them",F,Labrador Retriever,Yellow
1,VA,Yes,Iams puppy,"plays ball with me in yard, and plays with other dogs -like to carry large sticks with them",F,Labrador Retriever,Yellow
1,VA,Yes,Iams puppy,"plays ball with me in yard, and plays with other dogs -like to carry large sticks with them",F,Labrador Retriever,Yellow
1,VA,Yes,Iams puppy,"plays ball with me in yard, and plays with other dogs -like to carry large sticks with them",F,Labrador Retriever,Yellow
1,VA,Yes,Iams,Walks; swimming; playing in yard,F,Labrador Retriever,Yellow
1,VA,Yes,Iams,Walks; swimming; playing in yard,F,Labrador Retriever,Yellow
1,VA,Yes,Iams,Walks; swimming; playing in yard,F,Labrador Retriever,Yellow
1,VA,Yes,Iams,Walks; swimming; playing in yard,F,Labrador Retriever,Yellow
1,NY,Yes,Iams Lamb and Rice,"Walks, playing in yard",F,Labrador Retriever,Yellow
1,NY,Yes,Iams Lamb and Rice,"Walks, playing in yard",F,Labrador Retriever,Yellow
1,NY,Yes,Iams Lamb and Rice,"Walks, playing in yard",F,Labrador Retriever,Yellow
1,NY,Yes,Iams Lamb and Rice,"Walks, playing in yard",F,Labrador Retriever,Yellow
0,MD,Yes,iams weight loss,"walking, playing ball, training",F,Labrador Retriever,Black
0,MD,Yes,iams weight loss,"walking, playing ball, training",F,Labrador Retriever,Black
0,MD,Yes,iams puppy chow,"walks,occasional runs, ball throwing, lots of playing",F,Labrador Retriever,Black
0,MD,Yes,iams puppy chow,"walks,occasional runs, ball throwing, lots of playing",F,Labrador Retriever,Black
0,MD,Yes,iams,"walks, 3-4 times/day, 1hr. training, 5times/week",F,Labrador Retriever,Black
0,MD,Yes,iams,"walks, 3-4 times/day, 1hr. training, 5times/week",F,Labrador Retriever,Black
1,VA,Yes,Iams Puppy Food,"walking, retrieving ball or toy,",F,Labrador Retriever,Black
1,VA,Yes,Iams Puppy Food,"walking, retrieving ball or toy,",F,Labrador Retriever,Black
1,VA,Yes,Iams Puppy Food,"walking, retrieving ball or toy,",F,Labrador Retriever,Black
1,VA,Yes,Iams Puppy Food,"playing fetch, walking, running around",F,Labrador Retriever,Black
1,VA,Yes,Iams Puppy Food,"playing fetch, walking, running around",F,Labrador Retriever,Black
1,VA,Yes,Iams Puppy Food,"playing fetch, walking, running around",F,Labrador Retriever,Black
1,OH,Yes,Iams Lamb and Rice,"walks, fetch, playing with dogs",F,Labrador Retriever,Black
1,OH,Yes,Iams Lamb and Rice,"walks, fetch, playing with dogs",F,Labrador Retriever,Black
1,OH,Yes,Iams Lamb and Rice,"walks, fetch, playing with dogs",F,Labrador Retriever,Black
1,NY,Yes,Pro Plan Shredded Beef & Rice,Walks and playing with other dogs,M,Labrador Retriever,Yellow
1,NY,Yes,Pro Plan Shredded Beef & Rice,Walks and playing with other dogs,M,Labrador Retriever,Yellow
1,NY,Yes,Purina Pro Plan Shredded Beef & Rice,"Walks, plays with other dogs",M,Labrador Retriever,Yellow
1,NY,Yes,Purina Pro Plan Shredded Beef & Rice,"Walks, plays with other dogs",M,Labrador Retriever,Yellow
1,MD,Yes,kirkland lamb and rice,"daily walks, puppy playtime",M,Labrador Retriever,Black
1,MD,Yes,kirkland lamb and rice,"daily walks, puppy playtime",M,Labrador Retriever,Black
1,MD,Yes,ProPlan Large Breed,walks and playing outside,M,Labrador Retriever,Black
1,MD,Yes,ProPlan Large Breed,walks and playing outside,M,Labrador Retriever,Black
1,MD,Yes,Iams low residue,"walks: neighborhood, park play:fetch inside and out",M,Labrador Retriever,Black
1,MD,Yes,Iams low residue,"walks: neighborhood, park play:fetch inside and out",M,Labrador Retriever,Black
1,VA,Yes,IAMS MINI CHUNKS,WALKING AND PLAYING FISBEE,F,Labrador Retriever,Black
1,VA,Yes,IAMS MINI CHUNKS,WALKING AND PLAYING FISBEE,F,Labrador Retriever,Black
1,VA,Yes,IAMS MINI CHUNKS,WALKING AND PLAYING FISBEE,F,Labrador Retriever,Black
1,VA,Yes,IAMS MINI CHUNKS,WALKING AND PLAYING FISBEE,F,Labrador Retriever,Black
1,VA,Yes,iams,"walking, romps with other dogs, swimming",F,Labrador Retriever,Black
1,VA,Yes,iams,"walking, romps with other dogs, swimming",F,Labrador Retriever,Black
1,VA,Yes,iams,"walking, romps with other dogs, swimming",F,Labrador Retriever,Black
1,VA,Yes,iams,"walking, romps with other dogs, swimming",F,Labrador Retriever,Black
1,VA,Yes,iams,"romps with other dogs,swimming,walks",F,Labrador Retriever,Black
1,VA,Yes,iams,"romps with other dogs,swimming,walks",F,Labrador Retriever,Black
1,VA,Yes,iams,"romps with other dogs,swimming,walks",F,Labrador Retriever,Black
1,VA,Yes,iams,"romps with other dogs,swimming,walks",F,Labrador Retriever,Black
1,VA,Yes,Purina Lamb & Rice,Walking/running,M,Labrador Retriever,Black
1,VA,Yes,Purina Lamb & Rice,Walking/running,M,Labrador Retriever,Black
1,VA,Yes,Purina Lamb & Rice,Walking/running,M,Labrador Retriever,Black
1,VA,Yes,Purina Lamb & Rice,Walking/running,M,Labrador Retriever,Black
1,VA,Yes,Purina Lamb & Rice,Walking/playdates,M,Labrador Retriever,Black
1,VA,Yes,Purina Lamb & Rice,Walking/playdates,M,Labrador Retriever,Black
1,VA,Yes,Purina Lamb & Rice,Walking/playdates,M,Labrador Retriever,Black
1,VA,Yes,Purina Lamb & Rice,Walking/playdates,M,Labrador Retriever,Black
1,VA,Yes,Iams Lamb & Rice,Walking/playdates,M,Labrador Retriever,Black
1,VA,Yes,Iams Lamb & Rice,Walking/playdates,M,Labrador Retriever,Black
1,VA,Yes,Iams Lamb & Rice,Walking/playdates,M,Labrador Retriever,Black
1,VA,Yes,Iams Lamb & Rice,Walking/playdates,M,Labrador Retriever,Black
0,VA,Yes,IAMS Adult,"Wlaking, swimming, playing with other dogs, chasing balls/sticks",M,Labrador Retriever,Black
0,VA,Yes,IAMS Adult,"Wlaking, swimming, playing with other dogs, chasing balls/sticks",M,Labrador Retriever,Black
0,VA,Yes,IAMS Adult,"Wlaking, swimming, playing with other dogs, chasing balls/sticks",M,Labrador Retriever,Black
0,VA,Yes,IAMS Adult,"Beach play, play with other dogs, chases balls, long walks",M,Labrador Retriever,Black
0,VA,Yes,IAMS Adult,"Beach play, play with other dogs, chases balls, long walks",M,Labrador Retriever,Black
0,VA,Yes,IAMS Adult,"Beach play, play with other dogs, chases balls, long walks",M,Labrador Retriever,Black
0,NY,Yes,Iams,"walking, playing, running",F,Labrador Retriever,Black
