dog_DogID,dog_Tattoo,dog_CallName,dog_LitterID,dog_BreederID,dog_DOB,dog_Sex,dog_StatusChangeDate,dog_SubStatusCode,dbc_DogBreedDescription,Dog_EndReasonText,dbcc_ColorDescription,ogr_RelationID,ogr_PersonID,ogr_DateStart,ogr_DateEnd,ogr_DateRefused,Relationship_Description
19967,7V15,Valise (Daisy),V15,7105,4/5/15,F,6/10/15,29,Labrador Retriever,Dog temp/work problem,Yellow,50891,3687,6/13/15,,,Adopter of dog
20041,3BB15,Bailey (Sinead),BB15,7105,5/5/15,F,7/1/15,29,Labrador Retriever,Dog temp/work problem,Yellow,51011,24965,7/2/15,,,Adopter of dog
20039,1BB15,Bianca (Winnie),BB15,7105,5/5/15,F,7/1/15,29,Labrador Retriever,Dog temp/work problem,Black,51041,9345,7/9/15,,,Adopter of dog
11320,1JJ05,Jessie,JJ05,7105,4/23/05,F,6/17/05,29,Labrador Retriever,Dog temp/work problem,Black,51105,3378,7/22/15,,,Adopter of dog
20108,2GG15,Gwenyth (Juno),GG15,7105,5/24/15,F,7/20/15,29,Labrador Retriever,Dog temp/work problem,Black,51132,12538,7/27/15,,,Adopter of dog
20101,4FF15,Flynn (Zak),FF15,7105,5/23/15,M,7/22/15,29,German Shepherd,Dog temp/work problem,Black/tan,51234,26206,8/12/15,,,Adopter of dog
20187,2OO15,Ollie (Brody),OO15,7105,6/29/15,M,8/24/15,29,Labrador Retriever,Dog temp/work problem,Yellow,51312,9583,8/25/15,,,Adopter of dog
20181,5MM15,Macallan (Max),MM15,7105,6/28/15,M,8/24/15,29,Labrador Retriever,Dog temp/work problem,Black,51317,12688,8/27/15,,,Adopter of dog
20252,9VV15,Vallen (Blake),VV15,7105,7/22/15,M,9/17/15,29,Labrador Retriever,Dog temp/work problem,Black,51532,23845,9/29/15,,,Adopter of dog
20305,1B315,Ballou,B315,7105,8/8/15,M,10/5/15,29,Labrador Retriever,Dog temp/work problem,Black,51608,9324,10/6/15,,,Adopter of dog
20325,8C315,Channing (Kruiser),C315,7105,8/10/15,M,10/9/15,29,German Shepherd,Dog temp/work problem,Black/tan,51624,3474,10/9/15,,,Adopter of dog
20267,1WW15,Wendy,WW15,7105,8/1/15,F,9/29/15,29,Labrador Retriever,Dog temp/work problem,Yellow,51627,27242,10/10/15,,,Adopter of dog
20298,1A315,Adrienne (Asha),A315,7105,8/6/15,F,10/6/15,29,Labrador Retriever,Dog temp/work problem,Yellow,51639,18936,10/12/15,,,Adopter of dog
20324,7C315,Cecil (Rex),C315,7105,8/10/15,M,10/9/15,29,German Shepherd,Dog temp/work problem,Black/tan,51641,27070,10/13/15,,,Adopter of dog
20329,3D315,Dempsey (Jax),D315,7105,8/12/15,M,10/7/15,29,Labrador Retriever,Dog temp/work problem,Yellow,51644,13813,10/13/15,,,Adopter of dog
20342,6E315,Edward (Simon),E315,7105,8/20/15,M,10/15/15,29,Labrador Retriever,Dog temp/work problem,Yellow,51747,16524,10/22/15,,,Adopter of dog
20322,5C315,Capri,C315,7105,8/10/15,F,10/7/15,29,German Shepherd,Dog temp/work problem,Black/tan,51840,3242,10/29/15,,,Adopter of dog
20392,8F315,Fabri (Layla),F315,7105,9/3/15,F,10/30/15,29,Labrador Retriever,Dog temp/work problem,Black,51856,28053,11/2/15,,,Adopter of dog
16018,7F410,Flossie,F410,7105,10/21/10,F,12/16/10,29,Labrador Retriever,Dog temp/work problem,Black,51876,17567,2/12/15,,,Adopter of dog
20401,7G315,Gage,G315,7105,9/9/15,M,10/29/15,29,Labrador Retriever,Dog temp/work problem,Yellow,51989,9750,11/18/15,12/3/15,,Adopter of dog
20401,7G315,Gage,G315,7105,9/9/15,M,10/29/15,29,Labrador Retriever,Dog temp/work problem,Yellow,52032,14401,12/4/15,,,Adopter of dog
20445,12L315,Lincoln,L315,7105,9/20/15,M,12/1/15,29,Labrador Retriever,Dog temp/work problem,Black,52033,3456,12/4/15,,,Adopter of dog
20405,1H315,Harlow,H315,7105,9/12/15,F,12/7/15,29,Labrador Retriever,Dog temp/work problem,Yellow,52110,22780,12/14/15,,,Adopter of dog
20479,3P315,Posh,P315,7105,10/21/15,F,12/17/15,29,Labrador Retriever,Dog temp/work problem,Yellow,52143,6045,12/17/15,,,Adopter of dog
20493,8R315,Rebel,R315,7105,10/22/15,M,12/17/15,29,Labrador Retriever,Dog temp/work problem,Black,52151,10797,12/19/15,,,Adopter of dog
20495,10R315,Rhiana (Lucy),R315,7105,10/22/15,F,12/18/15,29,Labrador Retriever,Dog temp/work problem,Yellow,52152,14660,12/19/15,,,Adopter of dog
2584,7CC00,Chandler,CC00,7105,4/8/00,M,12/7/00,37,Labrador Retriever,Dog temp/work problem,Yellow,4660,2180,6/2/00,12/7/00,,Puppy Raiser/primary
2584,7CC00,Chandler,CC00,7105,4/8/00,M,12/7/00,37,Labrador Retriever,Dog temp/work problem,Yellow,4661,7113,6/9/00,12/7/00,,Veterinary sponsor for pups
2584,7CC00,Chandler,CC00,7105,4/8/00,M,12/7/00,37,Labrador Retriever,Dog temp/work problem,Yellow,4662,2180,12/7/00,,,Adopter of dog
2048,2A499,Anton,A499,7105,10/3/99,M,3/8/00,37,Labrador Retriever,Dog health problem,Yellow,3659,5939,12/1/99,3/8/00,,Puppy Raiser/primary
2048,2A499,Anton,A499,7105,10/3/99,M,3/8/00,37,Labrador Retriever,Dog health problem,Yellow,3660,5939,3/8/00,,,Adopter of dog
1886,9AA97,Abner,AA97,7105,4/27/97,M,5/27/98,37,Labrador Retriever,Dog health problem,Yellow,3370,6073,6/22/97,5/27/98,,Puppy Raiser/primary
1886,9AA97,Abner,AA97,7105,4/27/97,M,5/27/98,37,Labrador Retriever,Dog health problem,Yellow,3371,6073,5/26/98,,,Adopter of dog
1889,7L399,Abraham,L399,7105,8/9/99,M,6/17/00,37,Labrador Retriever,Dog health problem,Yellow,3374,4086,10/7/99,6/17/00,,Puppy Raiser/primary
1889,7L399,Abraham,L399,7105,8/9/99,M,6/17/00,37,Labrador Retriever,Dog health problem,Yellow,3375,6471,5/24/00,,,Adopter of dog
1891,1A01,Ace,A01,7105,1/4/01,M,5/23/02,37,Labrador Retriever,Dog health problem,Black,3378,6560,3/3/01,9/1/01,6/3/02,Puppy Raiser/primary
1900,5A95,Adam,A95,7105,1/7/95,M,10/8/95,37,Labrador Retriever,Dog health problem,Black,3391,6531,3/2/95,10/8/95,,Puppy Raiser/primary
1900,5A95,Adam,A95,7105,1/7/95,M,10/8/95,37,Labrador Retriever,Dog health problem,Black,3392,6531,9/29/95,,,Adopter of dog
1915,2A99,Adrienne,A99,7105,1/3/99,F,6/19/00,37,German Shepherd,Dog temp/work problem,Black/tan,3422,6408,2/26/99,6/19/00,,Puppy Raiser/primary
1915,2A99,Adrienne,A99,7105,1/3/99,F,6/19/00,37,German Shepherd,Dog temp/work problem,Black/tan,3423,7578,6/4/99,6/19/00,,Veterinary sponsor for pups
1915,2A99,Adrienne,A99,7105,1/3/99,F,6/19/00,37,German Shepherd,Dog temp/work problem,Black/tan,3424,6408,5/30/00,,,Adopter of dog
1969,2AA00,Allegra,AA00,7105,4/3/00,F,5/21/01,37,Labrador Retriever,Dog temp/work problem,Yellow,3519,3763,5/24/00,5/21/01,,Puppy Raiser/primary
1969,2AA00,Allegra,AA00,7105,4/3/00,F,5/21/01,37,Labrador Retriever,Dog temp/work problem,Yellow,3520,1001,5/4/01,,,Adopter of dog
2055,4A95,Apache,A95,7105,1/7/95,M,12/27/95,37,Labrador Retriever,Dog health problem,Black,3673,2451,2/28/95,12/27/95,,Puppy Raiser/primary
2055,4A95,Apache,A95,7105,1/7/95,M,12/27/95,37,Labrador Retriever,Dog health problem,Black,3674,6582,10/5/95,,,Adopter of dog
2079,6A99,Argus,A99,7105,1/3/99,M,6/23/00,37,German Shepherd,Dog temp/work problem,Sable,3714,4450,2/26/99,6/23/00,,Puppy Raiser/primary
2079,6A99,Argus,A99,7105,1/3/99,M,6/23/00,37,German Shepherd,Dog temp/work problem,Sable,3715,5109,5/30/00,,,Adopter of dog
2083,5AA95,Aris,AA95,7105,4/5/95,F,7/3/96,37,Labrador Retriever,Dog health problem,Black,3722,2900,6/4/95,7/3/96,,Puppy Raiser/primary
2083,5AA95,Aris,AA95,7105,4/5/95,F,7/3/96,37,Labrador Retriever,Dog health problem,Black,3723,1773,6/21/96,,,Adopter of dog
2087,7AA93,Arlie,AA93,7105,5/20/93,F,9/27/94,37,Labrador Retriever,Dog temp/work problem,Black,3729,4737,7/14/93,9/27/94,,Puppy Raiser/primary
2087,7AA93,Arlie,AA93,7105,5/20/93,F,9/27/94,37,Labrador Retriever,Dog temp/work problem,Black,3730,4737,9/14/94,,,Adopter of dog
2091,9A95,Arlo,A95,7105,1/7/95,M,10/24/95,37,Labrador Retriever,Dog health problem,Black,3735,2273,3/2/95,10/24/95,,Puppy Raiser/primary
2091,9A95,Arlo,A95,7105,1/7/95,M,10/24/95,37,Labrador Retriever,Dog health problem,Black,3736,2273,10/6/95,,,Adopter of dog
3171,5E497,Cosmo,E497,7105,12/17/97,M,5/19/99,37,Labrador Retriever,Dog health problem,Black,5711,5676,3/24/99,,,Adopter of dog
2576,1C300,Chad,C300,7105,7/11/00,M,1/28/01,37,Labrador Retriever,Dog temp/work problem,Black,4646,2864,9/18/00,1/28/01,,Puppy Raiser/primary
2576,1C300,Chad,C300,7105,7/11/00,M,1/28/01,37,Labrador Retriever,Dog temp/work problem,Black,4647,2864,1/17/01,,,Adopter of dog
2577,1C393,Chad,C393,7105,8/17/93,M,12/4/95,37,Labrador Retriever,Dog temp/work problem,Black,4648,5291,10/1/93,12/4/95,,Puppy Raiser/primary
2577,1C393,Chad,C393,7105,8/17/93,M,12/4/95,37,Labrador Retriever,Dog temp/work problem,Black,4649,5291,11/22/95,,,Adopter of dog
3182,6E499,Emmylou,E499,7105,10/15/99,F,4/13/01,37,Labrador Retriever,Dog temp/work problem,Yellow,5736,2796,12/24/99,4/13/01,,Puppy Raiser/primary
3182,6E499,Emmylou,E499,7105,10/15/99,F,4/13/01,37,Labrador Retriever,Dog temp/work problem,Yellow,5737,3880,12/10/99,12/24/99,,Puppy Raiser/primary
3182,6E499,Emmylou,E499,7105,10/15/99,F,4/13/01,37,Labrador Retriever,Dog temp/work problem,Yellow,5738,1001,3/16/01,,,Adopter of dog
3187,8EE99,Hoop,EE99,7105,4/16/99,F,1/23/00,37,Labrador Retriever,Dog temp/work problem,Black,5743,6843,6/6/99,1/23/00,,Puppy Raiser/primary
3187,8EE99,Hoop,EE99,7105,4/16/99,F,1/23/00,37,Labrador Retriever,Dog temp/work problem,Black,5744,7911,6/6/99,1/23/00,,Veterinary sponsor for pups
3187,8EE99,Hoop,EE99,7105,4/16/99,F,1/23/00,37,Labrador Retriever,Dog temp/work problem,Black,5745,6089,12/10/99,,,Adopter of dog
3196,2E499,Ensign,E499,7105,10/15/99,M,4/25/01,37,Labrador Retriever,Dog health problem,Black,5760,1356,1/16/01,4/25/01,12/5/01,Puppy Raiser/primary
3196,2E499,Ensign,E499,7105,10/15/99,M,4/25/01,37,Labrador Retriever,Dog health problem,Black,5761,6276,12/19/99,1/16/01,11/28/01,Puppy Raiser/primary
3196,2E499,Ensign,E499,7105,10/15/99,M,4/25/01,37,Labrador Retriever,Dog health problem,Black,5762,7666,1/16/01,4/25/01,,Veterinary sponsor for pups
3196,2E499,Ensign,E499,7105,10/15/99,M,4/25/01,37,Labrador Retriever,Dog health problem,Black,5763,1001,3/28/01,11/28/01,,Adopter of dog
2102,9A496,Arthur,A496,7105,10/24/96,M,6/29/97,37,Labrador Retriever,Dog health problem,Chocolate,3752,6354,12/17/96,6/29/97,,Puppy Raiser/primary
2102,9A496,Arthur,A496,7105,10/24/96,M,6/29/97,37,Labrador Retriever,Dog health problem,Chocolate,3753,2006,6/9/97,,,Adopter of dog
3157,1E495,Elton,E495,7105,11/22/95,M,10/22/97,37,Labrador Retriever,Dog temp/work problem,Black,5687,2432,1/28/96,10/22/97,,Puppy Raiser/primary
3157,1E495,Elton,E495,7105,11/22/95,M,10/22/97,37,Labrador Retriever,Dog temp/work problem,Black,5688,2432,7/16/96,,,Adopter of dog
3171,5E497,Cosmo,E497,7105,12/17/97,M,5/19/99,37,Labrador Retriever,Dog health problem,Black,5709,3101,2/18/98,5/19/99,,Puppy Raiser/primary
3171,5E497,Cosmo,E497,7105,12/17/97,M,5/19/99,37,Labrador Retriever,Dog health problem,Black,5710,7968,3/30/98,5/19/99,,Veterinary sponsor for pups
2140,2A391,Augie,A391,7105,11/9/91,M,1/18/95,37,Labrador Retriever,Dog health problem,Black,3829,2535,10/6/92,1/18/95,,Puppy Raiser/primary
2140,2A391,Augie,A391,7105,11/9/91,M,1/18/95,37,Labrador Retriever,Dog health problem,Black,3830,1219,2/5/92,10/6/92,,Puppy Raiser/primary
2140,2A391,Augie,A391,7105,11/9/91,M,1/18/95,37,Labrador Retriever,Dog health problem,Black,3831,4089,1/5/92,2/5/92,,Puppy Raiser/primary
2140,2A391,Augie,A391,7105,11/9/91,M,1/18/95,37,Labrador Retriever,Dog health problem,Black,3832,2731,2/17/93,,,Adopter of dog
2152,5A499,Autumn,A499,7105,10/3/99,F,7/18/00,37,Labrador Retriever,Dog temp/work problem,Yellow,3856,6325,5/1/00,7/18/00,,Puppy Raiser/primary
2152,5A499,Autumn,A499,7105,10/3/99,F,7/18/00,37,Labrador Retriever,Dog temp/work problem,Yellow,3857,4983,12/5/99,5/1/00,,Puppy Raiser/primary
2152,5A499,Autumn,A499,7105,10/3/99,F,7/18/00,37,Labrador Retriever,Dog temp/work problem,Yellow,3858,1392,6/10/00,,,Adopter of dog
2174,7B94,B-Warsaw,B94,7105,1/10/94,F,6/5/99,37,Labrador Retriever,Dog temp/work problem,Black,3893,3473,3/5/94,6/5/99,,Puppy Raiser/primary
2174,7B94,B-Warsaw,B94,7105,1/10/94,F,6/5/99,37,Labrador Retriever,Dog temp/work problem,Black,3894,7860,3/5/94,6/5/99,,Veterinary sponsor for pups
2174,7B94,B-Warsaw,B94,7105,1/10/94,F,6/5/99,37,Labrador Retriever,Dog temp/work problem,Black,3895,3473,5/31/95,,,Adopter of dog
2177,5B499,Babe,B499,7105,10/10/99,F,3/3/01,37,Labrador Retriever,Dog temp/work problem,Yellow,3899,2409,11/30/99,3/3/01,,Puppy Raiser/primary
2177,5B499,Babe,B499,7105,10/10/99,F,3/3/01,37,Labrador Retriever,Dog temp/work problem,Yellow,3900,7867,12/10/99,3/3/01,,Veterinary sponsor for pups
2177,5B499,Babe,B499,7105,10/10/99,F,3/3/01,37,Labrador Retriever,Dog temp/work problem,Yellow,3901,1377,2/7/01,,,Adopter of dog
2196,5B395,Bali,B395,7105,7/16/95,F,5/10/96,37,Labrador Retriever,Dog health problem,Black,3927,2164,1/20/96,5/10/96,,Puppy Raiser/primary
2196,5B395,Bali,B395,7105,7/16/95,F,5/10/96,37,Labrador Retriever,Dog health problem,Black,3928,2376,10/10/95,1/20/96,,Puppy Raiser/primary
2196,5B395,Bali,B395,7105,7/16/95,F,5/10/96,37,Labrador Retriever,Dog health problem,Black,3929,6566,9/10/95,10/10/95,,Puppy Raiser/primary
2196,5B395,Bali,B395,7105,7/16/95,F,5/10/96,37,Labrador Retriever,Dog health problem,Black,3930,2541,4/3/96,,,Adopter of dog
2197,5B94,Balle,B94,7105,1/10/94,F,6/18/94,37,Labrador Retriever,Dog health problem,Black,3931,7960,3/5/94,6/18/94,,Veterinary sponsor for pups
2197,5B94,Balle,B94,7105,1/10/94,F,6/18/94,37,Labrador Retriever,Dog health problem,Black,3932,3165,5/17/94,,,Adopter of dog
2200,11B394,Balyn,B394,7105,8/5/94,F,11/17/95,37,Labrador Retriever,Dog health problem,Black,3938,6954,10/9/94,11/17/95,,Puppy Raiser/primary
2200,11B394,Balyn,B394,7105,8/5/94,F,11/17/95,37,Labrador Retriever,Dog health problem,Black,3939,7055,10/9/95,,,Adopter of dog
2207,7B00,Banjo,B00,7105,1/11/00,M,8/28/00,37,Labrador Retriever,Dog temp/work problem,Yellow,3954,5077,3/4/00,8/28/00,,Puppy Raiser/primary
2207,7B00,Banjo,B00,7105,1/11/00,M,8/28/00,37,Labrador Retriever,Dog temp/work problem,Yellow,3955,5077,8/23/00,,,Adopter of dog
2215,4B00,Bardot,B00,7105,1/11/00,F,8/2/01,37,Labrador Retriever,Dog temp/work problem,Black,3969,5627,3/3/00,11/1/00,,Puppy Raiser/primary
2215,4B00,Bardot,B00,7105,1/11/00,F,8/2/01,37,Labrador Retriever,Dog temp/work problem,Black,3970,1001,5/5/01,,,Adopter of dog
2287,5BB92,Bessie,BB92,7105,5/18/92,F,6/15/93,37,German Shepherd,Dog temp/work problem,Black/tan,4110,2599,7/15/92,6/15/93,,Puppy Raiser/primary
2287,5BB92,Bessie,BB92,7105,5/18/92,F,6/15/93,37,German Shepherd,Dog temp/work problem,Black/tan,4111,2599,6/15/93,,,Adopter of dog
2292,6BB00,Bette,BB00,7105,4/7/00,F,6/29/01,37,Labrador Retriever,Dog temp/work problem,Black,4119,6513,6/3/00,6/29/01,,Puppy Raiser/primary
2292,6BB00,Bette,BB00,7105,4/7/00,F,6/29/01,37,Labrador Retriever,Dog temp/work problem,Black,4120,7571,6/3/00,6/29/01,,Veterinary sponsor for pups
2292,6BB00,Bette,BB00,7105,4/7/00,F,6/29/01,37,Labrador Retriever,Dog temp/work problem,Black,4121,6513,5/7/01,,,Adopter of dog
2306,6X00,Bina,X00,2408,8/3/00,F,3/26/02,37,German Shepherd,Dog health problem,Black,4145,1718,10/8/00,3/26/02,,Puppy Raiser/primary
2306,6X00,Bina,X00,2408,8/3/00,F,3/26/02,37,German Shepherd,Dog health problem,Black,4146,2408,9/29/00,3/26/02,,Puppy/adult dog donor
2306,6X00,Bina,X00,2408,8/3/00,F,3/26/02,37,German Shepherd,Dog health problem,Black,4147,7305,10/8/00,3/26/02,,Veterinary sponsor for pups
2523,1C396,Carla,C396,7105,7/27/96,F,11/1/96,37,Labrador Retriever,Dog temp/work problem,Black,4558,2365,9/29/96,11/1/96,,Puppy Raiser/primary
2523,1C396,Carla,C396,7105,7/27/96,F,11/1/96,37,Labrador Retriever,Dog temp/work problem,Black,4559,4999,10/28/96,,,Adopter of dog
2952,2J398,Dominique,J398,7105,7/19/98,F,9/29/99,37,Labrador Retriever,Dog health problem,Yellow,5322,1992,9/12/98,9/29/99,,Puppy Raiser/primary
2952,2J398,Dominique,J398,7105,7/19/98,F,9/29/99,37,Labrador Retriever,Dog health problem,Yellow,5323,1992,9/20/99,,,Adopter of dog
2956,1D499,Dora,D499,7105,10/14/99,F,2/24/00,37,Labrador Retriever,Dog health problem,Black,5329,4190,12/4/99,2/24/00,,Puppy Raiser/primary
2956,1D499,Dora,D499,7105,10/14/99,F,2/24/00,37,Labrador Retriever,Dog health problem,Black,5330,4190,2/24/00,,,Adopter of dog
2958,5D499,Doris,D499,7105,10/14/99,F,7/11/01,37,Labrador Retriever,Dog temp/work problem,Black,5333,5566,3/3/00,7/11/01,,Puppy Raiser/primary
2958,5D499,Doris,D499,7105,10/14/99,F,7/11/01,37,Labrador Retriever,Dog temp/work problem,Black,5334,1739,12/17/99,3/3/00,3/3/01,Puppy Raiser/primary
2958,5D499,Doris,D499,7105,10/14/99,F,7/11/01,37,Labrador Retriever,Dog temp/work problem,Black,5335,5566,6/30/01,,,Adopter of dog
2961,8D498,Hopewell,D498,7105,10/21/98,F,6/11/99,37,Labrador Retriever,Dog temp/work problem,Yellow,5339,2438,1/22/99,,,Adopter of dog
2966,3D398,Dougal,D398,7105,6/26/98,M,2/20/00,37,Labrador Retriever,Dog health problem,Black,5347,2394,8/24/98,2/20/00,,Puppy Raiser/primary
2966,3D398,Dougal,D398,7105,6/26/98,M,2/20/00,37,Labrador Retriever,Dog health problem,Black,5348,2394,12/17/99,,,Adopter of dog
2985,1D93,Dreyfuss,D93,7105,1/19/93,M,11/10/93,37,Labrador Retriever,Dog health problem,Black,5382,2982,3/12/93,11/10/93,,Puppy Raiser/primary
2985,1D93,Dreyfuss,D93,7105,1/19/93,M,11/10/93,37,Labrador Retriever,Dog health problem,Black,5383,2982,11/10/93,11/10/93,,Adopter of dog
3092,8F00,Al,F00,7105,1/21/00,M,2/6/01,37,Labrador Retriever,Dog temp/work problem,Black,5572,4716,3/28/00,2/6/01,,Puppy Raiser/primary
3092,8F00,Al,F00,7105,1/21/00,M,2/6/01,37,Labrador Retriever,Dog temp/work problem,Black,5573,4716,1/25/01,,,Adopter of dog
3104,6EE93,Electra,EE93,7105,5/31/93,F,12/1/93,37,Labrador Retriever,Dog health problem,Black,5593,2441,8/13/93,12/1/93,,Puppy Raiser/primary
3104,6EE93,Electra,EE93,7105,5/31/93,F,12/1/93,37,Labrador Retriever,Dog health problem,Black,5594,2441,12/1/93,,,Adopter of dog
3110,3E300,Eli,E300,7105,7/14/00,M,11/14/01,37,Labrador Retriever,Dog temp/work problem,Black,5604,6264,10/23/00,11/14/01,11/14/01,Puppy Raiser/primary
3110,3E300,Eli,E300,7105,7/14/00,M,11/14/01,37,Labrador Retriever,Dog temp/work problem,Black,5605,4690,9/22/00,10/23/00,,Puppy Raiser/primary
3114,2E496,Elias,E496,7105,11/13/96,M,1/31/98,37,Labrador Retriever,Dog health problem,Black,5612,1224,1/23/97,1/31/98,,Puppy Raiser/primary
3114,2E496,Elias,E496,7105,11/13/96,M,1/31/98,37,Labrador Retriever,Dog health problem,Black,5613,1721,1/14/98,,,Adopter of dog
3125,5M99,Ella,M99,7105,2/18/99,F,6/29/00,37,Labrador Retriever,Dog temp/work problem,Yellow,5628,1684,4/12/99,6/29/00,,Puppy Raiser/primary
3125,5M99,Ella,M99,7105,2/18/99,F,6/29/00,37,Labrador Retriever,Dog temp/work problem,Yellow,5629,7835,4/12/99,6/29/00,,Veterinary sponsor for pups
3125,5M99,Ella,M99,7105,2/18/99,F,6/29/00,37,Labrador Retriever,Dog temp/work problem,Yellow,5630,4576,6/20/00,,,Adopter of dog
3137,8EE95,Elliot,EE95,7105,4/26/95,M,8/28/95,37,Labrador Retriever,Dog temp/work problem,Black,5647,5840,6/24/95,8/28/95,,Puppy Raiser/primary
3137,8EE95,Elliot,EE95,7105,4/26/95,M,8/28/95,37,Labrador Retriever,Dog temp/work problem,Black,5648,1933,8/28/95,,,Adopter of dog
2648,2CC93,Cicely,CC93,7105,5/25/93,F,5/18/94,37,Labrador Retriever,Dog health problem,Black,4766,5745,7/29/93,5/18/94,,Puppy Raiser/primary
2648,2CC93,Cicely,CC93,7105,5/25/93,F,5/18/94,37,Labrador Retriever,Dog health problem,Black,4767,5745,6/30/94,,,Adopter of dog
3469,8F01,Follie,F01,7105,2/5/01,F,2/13/02,37,Labrador Retriever,Dog temp/work problem,Black,6259,2547,4/8/01,2/13/02,2/13/02,Puppy Raiser/primary
3477,8FF96,Forbes,FF96,7105,5/15/96,M,10/30/97,37,Labrador Retriever,Dog health problem,Yellow,6272,4598,7/18/96,10/30/97,,Puppy Raiser/primary
3477,8FF96,Forbes,FF96,7105,5/15/96,M,10/30/97,37,Labrador Retriever,Dog health problem,Yellow,6273,4598,10/9/97,,,Adopter of dog
3724,5GG92,Gracey,GG92,7105,6/9/92,F,3/26/93,37,Labrador Retriever,Dog health problem,Yellow,6737,1498,7/23/92,3/26/93,,Puppy Raiser/primary
3724,5GG92,Gracey,GG92,7105,6/9/92,F,3/26/93,37,Labrador Retriever,Dog health problem,Yellow,6738,1084,3/26/93,,,Adopter of dog
3731,5G392,Graham,G392,7105,10/17/92,M,10/23/93,37,German Shepherd,Dog health problem,Sable,6750,5190,12/14/92,10/23/93,,Puppy Raiser/primary
3731,5G392,Graham,G392,7105,10/17/92,M,10/23/93,37,German Shepherd,Dog health problem,Sable,6751,5190,7/20/93,,,Adopter of dog
3738,4GG99,Grant,GG99,7105,4/21/99,M,4/22/00,37,Labrador Retriever,Dog health problem,Yellow,6764,6220,6/14/99,4/22/00,,Puppy Raiser/primary
3738,4GG99,Grant,GG99,7105,4/21/99,M,4/22/00,37,Labrador Retriever,Dog health problem,Yellow,6765,7916,6/14/99,4/22/00,,Veterinary sponsor for pups
3738,4GG99,Grant,GG99,7105,4/21/99,M,4/22/00,37,Labrador Retriever,Dog health problem,Yellow,6766,2424,3/15/00,,,Adopter of dog
2734,2CC94,Courtney,CC94,7105,5/10/94,F,12/18/95,37,German Shepherd,Dog health problem,Black/tan,4936,2644,7/24/94,12/18/95,4/8/05,Puppy Raiser/primary
2734,2CC94,Courtney,CC94,7105,5/10/94,F,12/18/95,37,German Shepherd,Dog health problem,Black/tan,4937,1110,6/27/95,3/1/05,,Adopter of dog
2758,2CC97,Curtis,CC97,7105,5/2/97,M,6/10/98,37,Labrador Retriever,Dog temp/work problem,Yellow,4978,6103,2/23/98,6/10/98,,Puppy Raiser/primary
2758,2CC97,Curtis,CC97,7105,5/2/97,M,6/10/98,37,Labrador Retriever,Dog temp/work problem,Yellow,4979,4448,10/24/97,2/23/98,,Puppy Raiser/primary
2758,2CC97,Curtis,CC97,7105,5/2/97,M,6/10/98,37,Labrador Retriever,Dog temp/work problem,Yellow,4980,4831,6/27/97,10/24/97,,Puppy Raiser/primary
2758,2CC97,Curtis,CC97,7105,5/2/97,M,6/10/98,37,Labrador Retriever,Dog temp/work problem,Yellow,4981,7917,2/23/98,6/10/98,,Veterinary sponsor for pups
2758,2CC97,Curtis,CC97,7105,5/2/97,M,6/10/98,37,Labrador Retriever,Dog temp/work problem,Yellow,4982,1148,,,,Adopter of dog
2762,5C01,Cynthia,C01,7105,1/30/01,F,4/21/02,37,Labrador Retriever,Dog temp/work problem,Black,4987,4234,3/27/01,4/21/02,,Puppy Raiser/primary
2798,3D393,Dana,D393,7105,8/17/93,F,4/9/94,37,Labrador Retriever,Dog temp/work problem,Yellow,5052,5323,10/10/93,4/9/94,11/10/03,Puppy Raiser/primary
2798,3D393,Dana,D393,7105,8/17/93,F,4/9/94,37,Labrador Retriever,Dog temp/work problem,Yellow,5053,8134,10/10/93,4/9/94,,Veterinary sponsor for pups
2798,3D393,Dana,D393,7105,8/17/93,F,4/9/94,37,Labrador Retriever,Dog temp/work problem,Yellow,5054,3746,3/24/94,10/25/03,,Adopter of dog
2801,3X00,Dandy,X00,3345,7/4/00,M,3/12/01,37,Labrador Retriever,Dog temp/work problem,Black,5060,5412,11/2/00,3/12/01,,Puppy Raiser/primary
2801,3X00,Dandy,X00,3345,7/4/00,M,3/12/01,37,Labrador Retriever,Dog temp/work problem,Black,5061,3345,9/24/00,11/2/00,,Puppy Raiser/primary
2801,3X00,Dandy,X00,3345,7/4/00,M,3/12/01,37,Labrador Retriever,Dog temp/work problem,Black,5062,3345,9/24/00,3/12/01,,Puppy/adult dog donor
2801,3X00,Dandy,X00,3345,7/4/00,M,3/12/01,37,Labrador Retriever,Dog temp/work problem,Black,5063,7960,11/2/00,3/12/01,,Veterinary sponsor for pups
2801,3X00,Dandy,X00,3345,7/4/00,M,3/12/01,37,Labrador Retriever,Dog temp/work problem,Black,5064,3345,3/12/01,,,Adopter of dog
2856,1D493,Della,D493,7105,12/27/93,F,4/18/95,37,Labrador Retriever,Dog health problem,Black,5163,6341,5/6/94,4/18/95,,Puppy Raiser/primary
2856,1D493,Della,D493,7105,12/27/93,F,4/18/95,37,Labrador Retriever,Dog health problem,Black,5164,5179,2/19/94,5/6/94,,Puppy Raiser/primary
2856,1D493,Della,D493,7105,12/27/93,F,4/18/95,37,Labrador Retriever,Dog health problem,Black,5165,3911,8/1/94,,,Adopter of dog
